0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,fact_sale,pred_trend
4.75,1.534,0.323,1.053,0.163,-2.0,-0.336,-1.0,0.0,0.059,0.018,-0.051,0.455,8.0,0.714,0.0,1.0,4.0,4.0,
4.833,1.572,0.325,1.448,1.378,5.0,1.253,2.0,1.0,0.0,0.0,1.378,0.455,7.0,0.714,0.5,0.866,6.0,5.0,
4.5,1.5,0.333,0.444,-1.667,-4.0,-1.099,-1.0,-2.0,-0.028,0.004,-1.567,0.455,7.0,0.714,0.866,0.5,3.0,7.0,
5.75,2.278,0.396,0.696,-0.768,-2.0,-0.405,2.0,-7.0,-0.178,0.073,-0.351,0.545,9.0,0.818,-0.866,-0.5,6.0,6.0,
6.083,2.29,0.376,0.986,-0.036,1.0,0.182,-2.0,1.0,-0.185,0.078,0.426,0.545,9.0,0.818,-1.0,0.0,8.0,4.0,
6.333,2.427,0.383,0.789,-0.549,3.0,0.916,1.0,-1.0,-0.294,0.175,0.128,0.455,9.0,0.818,-0.866,0.5,9.0,6.0,
6.333,2.427,0.383,0.316,-1.786,-6.0,-1.386,-9.0,-2.0,-0.182,0.067,-1.422,0.455,9.0,0.818,-0.5,0.866,5.0,5.0,
6.5,2.179,0.335,1.231,0.688,4.0,0.693,3.0,0.0,0.105,0.028,0.43,0.545,8.0,0.636,0.0,1.0,4.0,2.0,
6.083,2.326,0.382,0.658,-0.896,-7.0,-1.012,-2.0,-2.0,0.171,0.065,-1.345,0.545,7.0,0.636,0.5,0.866,3.0,8.0,
5.917,2.532,0.428,1.859,2.008,6.0,0.788,7.0,3.0,0.423,0.333,1.333,0.636,6.0,0.556,0.866,0.5,2.0,4.0,
10.583,3.174,0.3,1.417,1.391,6.0,0.511,2.0,9.0,0.612,0.443,0.444,0.545,7.0,0.5,-0.866,-0.5,8.0,11.0,
9.833,3.105,0.316,0.915,-0.268,-5.0,-0.442,-5.0,-2.0,0.587,0.427,-1.729,0.545,7.0,0.5,-1.0,0.0,6.0,15.0,
9.667,3.197,0.331,1.448,1.355,1.0,0.074,2.0,2.0,0.734,0.629,0.151,0.545,7.0,0.5,-0.866,0.5,7.0,9.0,
9.5,3.014,0.317,1.368,1.161,-1.0,-0.074,7.0,5.0,0.448,0.263,0.401,0.455,6.0,0.583,-0.5,0.866,12.0,14.0,
9.167,2.824,0.308,1.527,1.712,2.0,0.154,3.0,9.0,0.308,0.142,1.201,0.545,6.0,0.583,0.0,1.0,9.0,13.0,
8.5,2.533,0.298,1.412,1.382,6.0,0.693,0.0,4.0,0.21,0.082,0.967,0.545,6.0,0.583,0.5,0.866,6.0,14.0,
8.25,2.314,0.28,0.727,-0.972,-5.0,-0.606,-2.0,0.0,0.031,0.002,-1.048,0.455,6.0,0.583,0.866,0.5,9.0,12.0,
8.917,1.935,0.217,1.121,0.56,3.0,0.357,0.0,0.0,0.171,0.093,0.077,0.364,7.0,0.417,-0.866,-0.5,7.0,7.0,
8.333,2.494,0.299,0.84,-0.535,-3.0,-0.357,-2.0,-5.0,0.35,0.234,-1.492,0.364,7.0,0.417,-1.0,0.0,3.0,10.0,
8.417,2.465,0.293,1.188,0.642,0.0,0.0,1.0,3.0,0.423,0.351,-0.374,0.364,7.0,0.625,-0.866,0.5,8.0,7.0,
8.417,2.465,0.293,1.188,0.642,1.0,0.105,0.0,-1.0,0.29,0.165,-0.006,0.364,7.0,0.7,-0.5,0.866,10.0,10.0,
7.917,2.691,0.34,1.137,0.403,0.0,0.0,-3.0,4.0,0.388,0.248,-0.45,0.364,7.0,0.7,0.0,1.0,4.0,10.0,
7.833,2.672,0.341,1.149,0.437,-1.0,-0.105,2.0,2.0,0.336,0.188,-0.282,0.364,8.0,0.7,0.5,0.866,8.0,9.0,
7.833,2.672,0.341,1.277,0.811,-2.0,-0.182,-1.0,7.0,0.238,0.094,0.338,0.364,8.0,0.7,0.866,0.5,9.0,9.0,
9.417,5.09,0.541,1.062,0.115,4.0,0.511,2.0,-6.0,0.647,0.192,-0.65,0.545,10.0,0.667,-0.866,-0.5,2.0,10.0,
9.333,5.088,0.545,0.643,-0.655,-11.0,-1.041,-12.0,-3.0,0.636,0.186,-1.489,0.455,10.0,0.778,-1.0,0.0,9.0,10.0,
9.583,4.991,0.521,1.774,1.486,9.0,0.754,11.0,5.0,0.801,0.307,0.725,0.455,9.0,0.778,-0.866,0.5,9.0,6.0,
8.917,4.462,0.5,0.897,-0.205,-10.0,-0.811,-8.0,4.0,0.486,0.141,-0.868,0.364,8.0,0.778,-0.5,0.866,9.0,17.0,
9.083,4.462,0.491,1.982,1.998,12.0,1.099,9.0,13.0,0.486,0.141,1.51,0.364,7.0,0.8,0.0,1.0,10.0,8.0,
8.417,3.593,0.427,0.713,-0.673,-10.0,-0.981,-6.0,4.0,0.045,0.002,-0.743,0.273,6.0,0.8,0.5,0.866,10.0,18.0,
9.083,3.818,0.42,1.761,1.812,7.0,0.575,12.0,7.0,-0.059,0.003,1.9,0.273,5.0,0.857,0.866,0.5,14.0,6.0,
11.0,3.651,0.332,1.273,0.822,7.0,0.693,5.0,2.0,-0.217,0.042,1.173,0.545,9.0,0.7,-0.866,-0.5,20.0,6.0,
11.25,3.94,0.35,0.622,-1.079,-5.0,-0.539,-7.0,-3.0,-0.584,0.262,-0.307,0.545,9.0,0.7,-1.0,0.0,17.0,14.0,
12.667,5.055,0.399,0.947,-0.132,3.0,0.288,6.0,3.0,-0.881,0.362,1.035,0.545,9.0,0.75,-0.866,0.5,24.0,7.0,
12.917,5.09,0.394,0.697,-0.769,-5.0,-0.442,-3.0,-2.0,-0.941,0.407,0.321,0.545,9.0,0.75,-0.5,0.866,15.0,12.0,
13.5,5.008,0.371,1.037,0.1,8.0,0.847,4.0,6.0,-0.881,0.369,1.344,0.545,9.0,0.75,0.0,1.0,16.0,9.0,
13.25,5.052,0.381,0.453,-1.435,-6.0,-0.693,-3.0,-14.0,-0.808,0.305,-0.666,0.545,9.0,0.75,0.5,0.866,11.0,14.0,
13.167,5.177,0.393,0.911,-0.225,2.0,0.182,1.0,-5.0,-0.161,0.012,-0.055,0.636,8.0,0.667,0.866,0.5,5.0,6.0,
10.833,3.023,0.279,0.554,-1.599,-6.0,-0.693,-10.0,-4.0,-0.238,0.074,-1.212,0.273,6.0,0.625,-0.866,-0.5,10.0,8.0,
11.167,2.672,0.239,1.075,0.312,3.0,0.288,5.0,-1.0,0.014,0.0,0.283,0.273,5.0,0.533,-1.0,0.0,10.0,6.0,
10.917,2.722,0.249,0.824,-0.704,-7.0,-0.575,0.0,-5.0,0.059,0.006,-0.827,0.273,5.0,0.533,-0.866,0.5,9.0,12.0,
10.917,2.722,0.249,1.466,1.867,9.0,0.827,6.0,1.0,0.22,0.078,1.481,0.273,4.0,0.533,-0.5,0.866,9.0,9.0,
10.0,2.708,0.271,0.7,-1.108,-2.0,-0.251,-6.0,-2.0,0.217,0.076,-1.611,0.273,3.0,0.533,0.0,1.0,5.0,16.0,
9.5,3.617,0.381,0.947,-0.138,-1.0,-0.105,-5.0,-1.0,0.699,0.445,-1.613,0.364,3.0,0.4,0.5,0.866,1.0,7.0,
9.5,3.617,0.381,1.053,0.138,-3.0,-0.262,-5.0,0.0,0.741,0.5,-1.399,0.364,4.0,0.889,0.866,0.5,9.0,9.0,
10.583,5.074,0.479,0.567,-0.903,-10.0,-0.981,-5.0,-5.0,0.78,0.281,-2.063,0.636,7.0,0.727,-0.866,-0.5,4.0,15.0,
10.333,5.359,0.519,1.548,1.057,2.0,0.134,-6.0,3.0,1.28,0.679,-0.452,0.727,6.0,0.5,-1.0,0.0,3.0,6.0,
9.5,5.188,0.546,1.474,0.867,3.0,0.241,2.0,7.0,1.189,0.626,-0.642,0.636,7.0,0.5,-0.866,0.5,6.0,16.0,
8.75,5.134,0.587,1.257,0.438,-11.0,-0.693,0.0,6.0,1.157,0.606,-1.277,0.636,7.0,0.5,-0.5,0.866,5.0,14.0,
8.417,5.107,0.607,2.614,2.66,10.0,0.606,9.0,16.0,1.122,0.576,2.228,0.636,7.0,0.571,0.0,1.0,7.0,11.0,
7.083,3.068,0.433,1.694,1.603,1.0,0.087,5.0,8.0,0.598,0.453,0.717,0.636,8.0,0.571,0.5,0.866,6.0,22.0,
6.583,2.691,0.409,1.671,1.641,-2.0,-0.167,6.0,8.0,0.416,0.285,0.935,0.545,7.0,0.571,0.866,0.5,6.0,12.0,
30.333,13.319,0.439,0.989,-0.025,-1.0,-0.033,-5.0,-19.0,2.021,0.274,-1.009,0.455,4.0,0.65,-0.866,-0.5,20.0,24.0,
28.667,14.459,0.504,1.081,0.161,-1.0,-0.032,-18.0,-9.0,2.818,0.453,-1.231,0.545,5.0,0.65,-1.0,0.0,10.0,30.0,
27.083,15.141,0.559,1.182,0.325,-3.0,-0.09,-10.0,14.0,3.353,0.584,-1.386,0.545,6.0,0.65,-0.866,0.5,12.0,31.0,
28.0,15.732,0.562,1.25,0.445,-14.0,-0.336,-14.0,24.0,2.517,0.305,-0.522,0.545,6.0,0.837,-0.5,0.866,43.0,32.0,
27.75,15.642,0.564,1.766,1.358,7.0,0.154,9.0,42.0,2.045,0.204,0.716,0.636,6.0,0.837,0.0,1.0,32.0,35.0,
24.0,15.492,0.645,1.75,1.162,-7.0,-0.154,24.0,22.0,1.993,0.197,0.507,0.636,5.0,0.837,0.5,0.866,4.0,49.0,
20.833,15.372,0.738,2.352,1.832,9.0,0.203,38.0,39.0,1.944,0.191,1.264,0.636,4.0,0.837,0.866,0.5,4.0,42.0,
5.5,2.398,0.436,1.273,0.626,3.0,0.56,2.0,-1.0,0.126,0.033,0.343,0.636,8.0,0.727,-0.866,-0.5,3.0,4.0,
5.167,2.444,0.473,0.774,-0.477,-2.0,-0.405,1.0,1.0,0.154,0.047,-0.844,0.545,7.0,0.727,-1.0,0.0,3.0,7.0,
5.083,2.499,0.492,1.18,0.367,1.0,0.182,-5.0,0.0,0.29,0.161,-0.297,0.545,6.0,0.727,-0.866,0.5,3.0,4.0,
5.667,3.325,0.587,0.882,-0.201,2.0,0.511,-3.0,2.0,-0.056,0.003,-0.108,0.455,7.0,0.769,-0.5,0.866,13.0,6.0,
5.667,3.325,0.587,0.529,-0.802,-8.0,-1.299,0.0,-4.0,-0.0,0.0,-0.802,0.455,7.0,0.769,0.0,1.0,5.0,5.0,
5.583,3.402,0.609,1.97,1.592,3.0,0.318,5.0,8.0,0.262,0.071,1.212,0.545,6.0,0.769,0.5,0.866,2.0,3.0,
5.417,3.174,0.586,1.477,0.814,5.0,0.981,5.0,5.0,-0.115,0.016,1.022,0.455,7.0,0.778,0.866,0.5,9.0,11.0,
5.167,2.478,0.48,0.387,-1.278,-3.0,-0.916,-3.0,-3.0,0.063,0.008,-1.423,0.455,7.0,0.818,-0.866,-0.5,3.0,9.0,
5.5,2.291,0.417,0.909,-0.218,-1.0,-0.182,-1.0,-3.0,0.175,0.069,-0.661,0.455,8.0,0.667,-1.0,0.0,6.0,2.0,
5.417,2.326,0.429,1.108,0.251,1.0,0.182,-5.0,3.0,0.255,0.144,-0.381,0.545,8.0,0.667,-0.866,0.5,4.0,5.0,
5.167,2.409,0.466,0.968,-0.069,-1.0,-0.182,0.0,3.0,0.322,0.212,-0.905,0.545,7.0,0.667,-0.5,0.866,3.0,6.0,
5.25,2.42,0.461,1.143,0.31,-5.0,-0.606,-2.0,0.0,0.297,0.18,-0.404,0.545,8.0,0.667,0.0,1.0,6.0,5.0,
5.25,2.42,0.461,2.095,2.376,6.0,0.788,8.0,8.0,0.234,0.112,1.956,0.545,7.0,0.667,0.5,0.866,6.0,6.0,
4.75,1.689,0.356,1.053,0.148,-3.0,-0.47,3.0,-1.0,-0.017,0.001,0.205,0.545,7.0,0.667,0.866,0.5,5.0,11.0,
5.833,2.267,0.389,1.029,0.074,-4.0,-0.511,-2.0,1.0,0.189,0.083,-0.402,0.455,7.0,0.778,-0.866,-0.5,3.0,5.0,
5.5,2.5,0.455,1.818,1.8,5.0,0.693,5.0,4.0,0.329,0.206,1.209,0.545,6.0,0.778,-1.0,0.0,2.0,6.0,
4.917,2.178,0.443,1.017,0.038,-3.0,-0.47,1.0,3.0,0.22,0.122,-0.553,0.455,6.0,0.778,-0.866,0.5,3.0,10.0,
4.833,2.192,0.454,1.655,1.445,3.0,0.47,3.0,1.0,0.252,0.157,0.885,0.455,5.0,0.778,-0.5,0.866,4.0,5.0,
4.333,2.095,0.483,1.154,0.318,1.0,0.223,-1.0,-4.0,0.217,0.128,-0.269,0.455,6.0,0.778,0.0,1.0,2.0,8.0,
4.333,2.095,0.483,0.923,-0.159,-1.0,-0.223,2.0,1.0,0.161,0.07,-0.603,0.364,6.0,0.778,0.5,0.866,5.0,5.0,
4.167,2.192,0.526,1.2,0.38,-1.0,-0.182,-2.0,3.0,0.266,0.175,-0.316,0.455,7.0,0.778,0.866,0.5,2.0,4.0,
10.417,3.707,0.356,0.576,-1.191,-4.0,-0.511,-4.0,-4.0,-0.36,0.112,-0.697,0.545,4.0,0.714,-0.866,-0.5,12.0,12.0,
10.0,4.397,0.44,1.0,0.0,-1.0,-0.095,2.0,-11.0,0.203,0.025,-0.257,0.636,5.0,0.714,-1.0,0.0,1.0,6.0,
9.583,4.609,0.481,1.148,0.307,1.0,0.095,5.0,-1.0,0.395,0.088,-0.172,0.636,5.0,0.8,-0.866,0.5,5.0,10.0,
9.333,4.607,0.494,1.071,0.145,2.0,0.223,0.0,0.0,0.392,0.086,-0.338,0.545,5.0,0.875,-0.5,0.866,8.0,11.0,
8.833,4.828,0.547,0.906,-0.173,2.0,0.288,-13.0,-1.0,0.566,0.164,-0.895,0.545,6.0,0.875,0.0,1.0,4.0,10.0,
9.583,5.314,0.555,0.626,-0.674,-4.0,-0.511,-6.0,-6.0,0.29,0.036,-0.992,0.455,6.0,0.941,0.5,0.866,17.0,8.0,
9.417,5.454,0.579,1.062,0.107,-11.0,-0.742,0.0,9.0,0.668,0.179,-0.625,0.545,7.0,0.941,0.866,0.5,4.0,6.0,
9.583,5.123,0.535,1.043,0.081,4.0,0.511,4.0,-7.0,-0.416,0.079,0.55,0.636,8.0,0.905,-0.866,-0.5,7.0,10.0,
9.333,5.169,0.554,0.643,-0.645,-1.0,-0.154,-4.0,-8.0,-0.336,0.05,-0.295,0.545,7.0,0.905,-1.0,0.0,7.0,10.0,
10.167,5.367,0.528,0.689,-0.59,1.0,0.154,5.0,1.0,-0.441,0.08,-0.144,0.545,7.0,0.905,-0.866,0.5,16.0,6.0,
10.833,5.429,0.501,0.554,-0.89,-4.0,-0.511,-11.0,-15.0,-0.483,0.094,-0.422,0.545,7.0,0.905,-0.5,0.866,15.0,7.0,
11.083,5.267,0.475,0.902,-0.206,8.0,1.609,-4.0,1.0,-0.192,0.016,-0.005,0.636,6.0,0.905,0.0,1.0,9.0,6.0,
11.0,5.292,0.481,0.182,-1.701,-15.0,-2.14,-4.0,-5.0,-0.063,0.002,-1.637,0.545,5.0,0.905,0.5,0.866,9.0,10.0,
12.25,4.763,0.389,1.388,0.997,3.0,0.194,-4.0,10.0,0.115,0.007,0.867,0.545,5.0,0.714,0.866,0.5,17.0,2.0,
5.333,1.65,0.309,0.75,-0.808,-2.0,-0.405,1.0,-1.0,0.021,0.002,-0.879,0.455,7.0,0.625,-0.866,-0.5,3.0,10.0,
5.417,1.605,0.296,1.108,0.363,-2.0,-0.288,0.0,-1.0,0.094,0.041,0.041,0.455,8.0,0.625,-1.0,0.0,5.0,4.0,
5.167,1.724,0.334,1.548,1.643,5.0,0.981,4.0,3.0,0.161,0.104,1.194,0.545,8.0,0.625,-0.866,0.5,3.0,6.0,
5.0,1.528,0.306,0.6,-1.309,-3.0,-0.693,-2.0,-5.0,0.0,0.0,-1.309,0.455,8.0,0.625,-0.5,0.866,6.0,8.0,
5.5,1.756,0.319,1.091,0.285,2.0,0.405,-1.0,1.0,-0.063,0.015,0.486,0.455,7.0,0.667,0.0,1.0,9.0,3.0,
5.5,1.756,0.319,0.727,-0.854,-1.0,-0.223,-1.0,1.0,-0.105,0.043,-0.537,0.455,7.0,0.667,0.5,0.866,6.0,6.0,
5.75,1.738,0.302,0.87,-0.432,-2.0,-0.336,-3.0,0.0,-0.094,0.035,-0.135,0.455,8.0,0.667,0.866,0.5,7.0,4.0,
7.0,2.517,0.36,1.571,1.589,5.0,0.606,2.0,5.0,0.49,0.451,0.701,0.545,7.0,0.5,-0.866,-0.5,6.0,9.0,
6.25,2.554,0.409,0.96,-0.098,-6.0,-0.693,0.0,2.0,0.5,0.457,-1.594,0.545,7.0,0.5,-1.0,0.0,2.0,11.0,
6.333,2.56,0.404,1.895,2.213,3.0,0.288,4.0,6.0,0.483,0.423,1.549,0.545,7.0,0.714,-0.866,0.5,7.0,6.0,
5.917,1.935,0.327,1.521,1.594,3.0,0.405,3.0,2.0,0.199,0.126,1.099,0.455,7.0,0.714,-0.5,0.866,7.0,12.0,
5.5,1.756,0.319,1.091,0.285,-2.0,-0.288,2.0,3.0,0.133,0.068,-0.136,0.455,7.0,0.714,0.0,1.0,4.0,9.0,
5.75,2.005,0.349,1.391,1.122,2.0,0.288,2.0,2.0,-0.024,0.002,1.19,0.455,7.0,0.778,0.5,0.866,9.0,6.0,
5.917,2.253,0.381,1.014,0.037,2.0,0.405,-1.0,4.0,-0.29,0.198,0.832,0.364,7.0,0.8,0.866,0.5,10.0,8.0,
10.833,2.339,0.216,1.2,0.926,1.0,0.08,5.0,5.0,0.056,0.007,0.797,0.636,8.0,0.467,-0.866,-0.5,9.0,10.0,
10.167,2.734,0.269,1.18,0.671,-1.0,-0.08,2.0,0.0,0.182,0.053,0.313,0.636,7.0,0.467,-1.0,0.0,5.0,13.0,
9.667,2.896,0.3,1.345,1.151,5.0,0.486,4.0,5.0,0.259,0.095,0.693,0.636,7.0,0.467,-0.866,0.5,6.0,12.0,
9.25,2.742,0.296,0.865,-0.456,-2.0,-0.223,0.0,-7.0,0.171,0.047,-0.819,0.545,6.0,0.467,-0.5,0.866,8.0,13.0,
8.917,3.095,0.347,1.121,0.35,1.0,0.105,-2.0,-3.0,0.43,0.23,-0.472,0.636,6.0,0.467,0.0,1.0,4.0,8.0,
8.417,3.353,0.398,1.069,0.174,1.0,0.118,1.0,0.0,0.57,0.344,-0.94,0.545,6.0,0.467,0.5,0.866,4.0,10.0,
8.083,3.475,0.43,0.99,-0.024,-4.0,-0.405,-7.0,3.0,0.675,0.449,-1.472,0.455,6.0,0.467,0.866,0.5,5.0,9.0,
12.0,3.342,0.278,0.833,-0.599,-5.0,-0.405,-6.0,0.0,-0.126,0.017,-0.395,0.364,6.0,0.556,-0.866,-0.5,15.0,20.0,
11.25,4.512,0.401,1.333,0.831,5.0,0.405,7.0,-3.0,0.388,0.088,0.375,0.455,6.0,0.556,-1.0,0.0,1.0,10.0,
11.0,4.378,0.398,0.909,-0.228,-6.0,-0.47,2.0,-4.0,0.189,0.022,-0.471,0.364,6.0,0.917,-0.866,0.5,12.0,15.0,
10.833,4.45,0.411,1.477,1.161,8.0,0.693,6.0,8.0,0.35,0.074,0.757,0.455,6.0,0.917,-0.5,0.866,8.0,10.0,
9.667,4.767,0.493,0.828,-0.35,0.0,0.0,-10.0,-4.0,0.455,0.108,-0.926,0.455,5.0,0.917,0.0,1.0,2.0,16.0,
10.083,4.821,0.478,0.793,-0.432,-2.0,-0.223,-6.0,-7.0,0.402,0.083,-0.93,0.455,6.0,0.923,0.5,0.866,13.0,8.0,
10.75,5.035,0.468,0.93,-0.149,-8.0,-0.588,2.0,9.0,0.269,0.034,-0.451,0.455,6.0,0.937,0.866,0.5,16.0,8.0,
13.417,6.994,0.521,2.161,2.228,9.0,0.372,16.0,8.0,1.388,0.469,1.56,0.455,7.0,0.571,-0.866,-0.5,5.0,10.0,
13.0,6.151,0.473,1.538,1.138,9.0,0.598,5.0,14.0,0.273,0.023,0.905,0.364,7.0,0.833,-1.0,0.0,24.0,29.0,
12.083,5.852,0.484,0.91,-0.185,-2.0,-0.167,2.0,-3.0,0.108,0.004,-0.288,0.364,7.0,0.833,-0.866,0.5,9.0,20.0,
11.5,6.265,0.545,1.13,0.239,-2.0,-0.143,-8.0,-1.0,0.469,0.067,-0.178,0.455,7.0,0.833,-0.5,0.866,4.0,11.0,
11.0,6.364,0.579,1.364,0.629,6.0,0.511,9.0,11.0,0.573,0.097,0.14,0.455,7.0,0.833,0.0,1.0,7.0,13.0,
10.167,6.44,0.633,0.885,-0.181,-12.0,-0.847,-5.0,4.0,0.622,0.111,-0.756,0.455,7.0,0.833,0.5,0.866,5.0,15.0,
10.083,6.461,0.641,2.083,1.69,15.0,1.253,7.0,-3.0,0.759,0.164,1.142,0.455,7.0,0.833,0.866,0.5,8.0,9.0,
3.667,1.491,0.407,1.091,0.224,1.0,0.288,-1.0,-1.0,0.21,0.236,-0.63,0.455,5.0,0.667,-0.866,-0.5,3.0,1.0,
3.417,1.656,0.485,0.878,-0.252,-2.0,-0.511,0.0,-2.0,0.297,0.384,-1.578,0.455,5.0,0.667,-1.0,0.0,1.0,4.0,
3.25,1.785,0.549,1.538,0.98,0.0,0.0,-1.0,3.0,0.409,0.626,-0.458,0.455,4.0,0.667,-0.866,0.5,1.0,3.0,
3.083,1.706,0.553,1.622,1.124,2.0,0.511,0.0,3.0,0.339,0.471,0.041,0.455,5.0,0.667,-0.5,0.866,3.0,5.0,
2.917,1.605,0.55,1.029,0.052,-3.0,-0.693,-2.0,2.0,0.255,0.301,-0.984,0.364,4.0,0.667,0.0,1.0,3.0,5.0,
2.833,1.624,0.573,2.118,1.949,1.0,0.182,4.0,3.0,0.287,0.371,1.234,0.455,4.0,0.667,0.5,0.866,2.0,3.0,
2.417,1.382,0.572,2.069,1.869,0.0,0.0,3.0,4.0,0.213,0.284,1.206,0.455,4.0,0.667,0.866,0.5,1.0,6.0,
4.833,2.375,0.491,1.241,0.491,0.0,0.0,-3.0,3.0,0.378,0.301,-0.459,0.455,6.0,0.857,-0.866,-0.5,3.0,3.0,
4.667,2.357,0.505,1.286,0.566,-2.0,-0.288,3.0,5.0,0.357,0.273,-0.313,0.455,6.0,0.857,-1.0,0.0,4.0,6.0,
4.333,2.427,0.56,1.846,1.511,-1.0,-0.118,3.0,1.0,0.399,0.322,0.738,0.545,7.0,0.857,-0.866,0.5,2.0,6.0,
4.0,2.16,0.54,2.25,2.315,6.0,1.099,6.0,4.0,0.245,0.153,1.838,0.545,7.0,0.857,-0.5,0.866,4.0,8.0,
3.417,1.605,0.47,0.878,-0.26,-2.0,-0.511,2.0,1.0,0.094,0.041,-0.595,0.545,7.0,0.857,0.0,1.0,2.0,9.0,
3.417,1.605,0.47,1.463,0.986,2.0,0.511,-2.0,2.0,0.129,0.077,0.565,0.545,7.0,0.857,0.5,0.866,3.0,3.0,
3.167,1.572,0.497,0.947,-0.106,2.0,1.099,-2.0,-1.0,0.112,0.06,-0.513,0.545,8.0,0.857,0.866,0.5,2.0,5.0,
7.5,2.533,0.338,1.333,0.987,2.0,0.223,2.0,3.0,0.273,0.138,0.425,0.364,6.0,0.667,-0.866,-0.5,3.0,6.0,
7.25,2.42,0.334,1.103,0.31,0.0,0.0,-1.0,-2.0,0.178,0.065,-0.099,0.273,6.0,0.667,-1.0,0.0,7.0,10.0,
7.333,2.461,0.336,1.091,0.271,0.0,0.0,2.0,4.0,0.077,0.012,0.1,0.273,6.0,0.667,-0.866,0.5,9.0,8.0,
7.25,2.454,0.338,1.103,0.306,-1.0,-0.118,1.0,3.0,0.059,0.007,0.173,0.364,7.0,0.667,-0.5,0.866,7.0,8.0,
7.25,2.454,0.338,1.241,0.713,3.0,0.405,-1.0,-3.0,-0.003,0.0,0.721,0.364,7.0,0.667,0.0,1.0,8.0,8.0,
7.167,2.409,0.336,0.837,-0.484,-1.0,-0.154,2.0,3.0,-0.112,0.026,-0.232,0.273,6.0,0.667,0.5,0.866,8.0,9.0,
7.333,2.392,0.326,0.955,-0.139,-3.0,-0.357,2.0,0.0,-0.091,0.017,0.07,0.273,6.0,0.667,0.866,0.5,8.0,6.0,
7.333,2.528,0.345,1.364,1.055,-1.0,-0.095,2.0,2.0,0.462,0.397,0.065,0.364,4.0,0.556,-0.866,-0.5,7.0,9.0,
6.667,2.779,0.417,1.65,1.559,0.0,0.0,7.0,2.0,0.545,0.459,0.652,0.455,4.0,0.556,-1.0,0.0,2.0,10.0,
6.5,2.566,0.395,1.692,1.754,3.0,0.318,6.0,4.0,0.259,0.121,1.279,0.455,5.0,0.778,-0.866,0.5,9.0,11.0,
5.667,2.593,0.458,1.412,0.9,4.0,0.693,0.0,4.0,0.266,0.125,0.359,0.455,6.0,0.778,-0.5,0.866,1.0,11.0,
5.833,2.794,0.479,0.686,-0.656,-1.0,-0.223,-5.0,0.0,-0.007,0.0,-0.642,0.364,6.0,0.9,0.0,1.0,10.0,8.0,
5.833,2.794,0.479,0.857,-0.298,-3.0,-0.47,-2.0,-2.0,0.147,0.033,-0.597,0.455,7.0,0.9,0.5,0.866,4.0,4.0,
5.75,2.832,0.493,1.391,0.794,-1.0,-0.118,4.0,6.0,0.255,0.097,0.314,0.455,7.0,0.9,0.866,0.5,4.0,5.0,
12.333,3.064,0.248,1.297,1.197,-1.0,-0.061,3.0,7.0,0.189,0.045,0.878,0.455,8.0,0.533,-0.866,-0.5,15.0,12.0,
12.083,2.871,0.238,1.407,1.712,7.0,0.531,10.0,3.0,-0.003,0.0,1.719,0.545,8.0,0.533,-1.0,0.0,13.0,16.0,
11.333,2.656,0.234,0.882,-0.502,-3.0,-0.262,-4.0,-3.0,-0.07,0.008,-0.359,0.545,7.0,0.533,-0.866,0.5,8.0,17.0,
11.417,2.629,0.23,1.139,0.602,6.0,0.619,4.0,5.0,0.003,0.0,0.595,0.545,7.0,0.533,-0.5,0.866,11.0,10.0,
11.5,2.693,0.234,0.609,-1.671,-7.0,-0.693,-7.0,-5.0,-0.168,0.046,-1.36,0.455,6.0,0.533,0.0,1.0,14.0,13.0,
11.583,2.564,0.221,1.209,0.942,5.0,0.442,1.0,-1.0,0.171,0.053,0.591,0.545,6.0,0.467,0.5,0.866,8.0,7.0,
10.917,2.871,0.263,0.824,-0.668,-5.0,-0.442,1.0,-4.0,0.276,0.11,-1.269,0.545,5.0,0.467,0.866,0.5,6.0,14.0,
6.75,2.165,0.321,0.889,-0.346,-1.0,-0.154,-3.0,-1.0,0.29,0.214,-1.222,0.273,4.0,0.6,-0.866,-0.5,5.0,12.0,
6.417,2.532,0.395,1.091,0.23,-2.0,-0.251,0.0,-1.0,0.507,0.478,-1.205,0.364,5.0,0.6,-1.0,0.0,2.0,6.0,
6.167,2.609,0.423,1.459,1.086,0.0,0.0,2.0,-1.0,0.573,0.576,-0.189,0.364,5.0,0.6,-0.866,0.5,4.0,7.0,
5.833,2.478,0.425,1.543,1.278,2.0,0.251,2.0,5.0,0.49,0.465,0.262,0.364,5.0,0.6,-0.5,0.866,5.0,9.0,
5.5,2.291,0.417,1.273,0.655,0.0,0.0,-1.0,5.0,0.378,0.324,-0.306,0.273,4.0,0.6,0.0,1.0,5.0,9.0,
5.5,2.291,0.417,1.273,0.655,0.0,0.0,-3.0,2.0,0.252,0.144,0.054,0.273,4.0,0.714,0.5,0.866,7.0,7.0,
5.333,2.248,0.422,1.312,0.741,-1.0,-0.134,3.0,5.0,0.203,0.097,0.258,0.364,5.0,0.714,0.866,0.5,5.0,7.0,
5.417,1.706,0.315,0.738,-0.831,-4.0,-0.693,-3.0,-1.0,-0.031,0.004,-0.731,0.455,8.0,0.714,-0.866,-0.5,7.0,2.0,
5.75,1.785,0.31,1.391,1.26,3.0,0.47,2.0,3.0,-0.066,0.016,1.477,0.455,7.0,0.75,-1.0,0.0,8.0,4.0,
